Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Writing & Translation,ux-writing,level 2,26,$120,$210,$500,4 days,7 days,10 days,Unlimited,Unlimited,Unlimited,5.0,7,India,N/A,N/A,N/A,"I speak English, Hindi",N/A,False
Writing & Translation,ux-writing,level 2,26,$30,$35,$40,6 days,5 days,5 days,Unlimited,Unlimited,Unlimited,5.0,40,United States,N/A,N/A,N/A,I speak English,N/A,False
Writing & Translation,ux-writing,level 2,26,$200Save up to 20% with Subscribe to Save,$200Save up to 20% with Subscribe to Save,$200Save up to 20% with Subscribe to Save,5-day delivery,5-day delivery,5-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,5.0,24,Canada,N/A,N/A,N/A,"I speak English, Vietnamese",N/A,True
Writing & Translation,ux-writing,level 2,26,$25,$50,$75,2 days,3 days,3 days,1,2,3,5.0,20,South Africa,N/A,N/A,N/A,"I speak English, Afrikaans",N/A,False
Writing & Translation,ux-writing,level 2,26,$50,$150,$250,1 day,2 days,3 days,1,2,4,5.0,1,India,N/A,N/A,N/A,"I speak Hindi, English",N/A,False
Writing & Translation,ux-writing,level 2,26,$10,$10,$10,3-day delivery,3-day delivery,3-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,5.0,1,Pakistan,N/A,N/A,N/A,I speak English,N/A,True
Writing & Translation,ux-writing,level 2,26,$50,$100,$150,5 days,10 days,14 days,4,8,Unlimited,N/A,N/A,Pakistan,N/A,N/A,N/A,"I speak Urdu, English",N/A,False
Writing & Translation,ux-writing,level 2,26,$850,$850,$850,10-day delivery,10-day delivery,10-day delivery,1 Revision,1 Revision,1 Revision,5.0,5,Czech Republic,N/A,N/A,N/A,"I speak English, Czech, French",N/A,True
Writing & Translation,ux-writing,level 2,26,$30,$80,$200,2 days,3 days,5 days,0,1,2,5.0,7,Germany,N/A,N/A,N/A,"I speak English, German",N/A,False
Writing & Translation,ux-writing,level 2,26,$65,$105,$200,5 days,5 days,6 days,1,2,3,5.0,36,South Africa,N/A,N/A,N/A,"I speak English, Afrikaans",N/A,False
Writing & Translation,ux-writing,level 2,26,€97.77,€171.09,€439.95,2 days,3 days,4 days,-1,-1,-1,5.0,1,Czech Republic,N/A,N/A,N/A,"I speak English, Czech, French",N/A,False
Writing & Translation,ux-writing,level 2,26,$50,$100,$350,1 day,2 days,4 days,Unlimited,Unlimited,Unlimited,5.0,16,Pakistan,N/A,N/A,N/A,"I speak Urdu, Hindi, English",N/A,False
Writing & Translation,ux-writing,level 2,26,$10,$30,$50,1 day,2 days,3 days,2,4,9,4.8,20,Pakistan,N/A,N/A,N/A,"I speak Urdu, English, Arabic, French",N/A,False
Writing & Translation,ux-writing,level 2,26,$250,$700,"$1,200",7 days,10 days,14 days,1,2,2,5.0,1,United States,N/A,N/A,N/A,I speak English,N/A,False
Writing & Translation,ux-writing,level 2,26,$395,$825,"$1,525",6 days,10 days,14 days,2,2,3,5.0,84,Czech Republic,N/A,N/A,N/A,"I speak English, Czech, French",N/A,False
Writing & Translation,ux-writing,level 2,26,$5,$10,$15,1 day,1 day,1 day,1,1,1,4.9,8,Pakistan,N/A,N/A,N/A,"I speak English, Urdu, Punjabi, Hindi",N/A,False
Writing & Translation,ux-writing,level 2,26,$10,$50,$100,7 days,7 days,7 days,2,2,2,5.0,2,India,N/A,N/A,N/A,"I speak English, Hindi",N/A,False
Writing & Translation,ux-writing,level 2,26,$100,$240,$610,3 days,5 days,7 days,Unlimited,Unlimited,Unlimited,5.0,1,India,N/A,N/A,N/A,"I speak Hindi, English",N/A,False
Writing & Translation,ux-writing,level 2,26,$35,$35,$35,2-day delivery,2-day delivery,2-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,N/A,N/A,Pakistan,N/A,N/A,N/A,I speak English,N/A,True
Writing & Translation,ux-writing,level 2,26,$15,$35,$55,2 days,5 days,7 days,5,5,5,N/A,N/A,Kenya,N/A,N/A,N/A,I speak English,N/A,False
Writing & Translation,ux-writing,level 2,26,$120,$210,$500,4 days,7 days,10 days,Unlimited,Unlimited,Unlimited,5.0,7,India,N/A,N/A,N/A,"I speak English, Hindi",N/A,False
