Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Business,market-research-reports,level 2,652,US$35,US$120,US$210,1 day,3 days,4 days,0,0,0,4.9,"3,410",Greece,N/A,N/A,N/A,"I speak English, Greek",N/A,False
Business,market-research-reports,level 2,652,$60,$140,$175,2 days,5 days,7 days,Unlimited,Unlimited,Unlimited,4.9,360,Bangladesh,N/A,N/A,N/A,I speak English,N/A,False
Business,market-research-reports,level 2,652,$50,$150,$300,2 days,3 days,5 days,-1,-1,-1,4.8,325,Italy,N/A,N/A,N/A,"I speak English, Italian, French",N/A,False
Business,market-research-reports,level 2,652,$20,$35,$145,2 days,3 days,5 days,-1,-1,-1,4.9,"1,649",Pakistan,N/A,N/A,N/A,"I speak Urdu, English, German, Spanish",N/A,False
Business,market-research-reports,level 2,652,$25,$60,$150,1 day,3 days,5 days,2,2,2,4.8,51,Kenya,N/A,N/A,N/A,I speak English,N/A,False
Business,market-research-reports,level 2,652,$35,$100,$200,2 days,4 days,7 days,-1,-1,-1,5.0,16,Pakistan,N/A,N/A,N/A,I speak English,N/A,False
Business,market-research-reports,level 2,652,US$30,US$70,US$200,7 days,10 days,14 days,-1,-1,-1,4.9,175,Pakistan,N/A,N/A,N/A,I speak English,N/A,False
Business,market-research-reports,level 2,652,$60,$140,$175,2 days,5 days,7 days,Unlimited,Unlimited,Unlimited,5.0,356,Bangladesh,N/A,N/A,N/A,"I speak English, Bengali, Hindi",N/A,False
Business,market-research-reports,level 2,652,$30,$70,$100,3 days,4 days,5 days,-1,-1,-1,4.9,283,Pakistan,N/A,N/A,N/A,I speak English,N/A,False
Business,market-research-reports,level 2,652,$10,$30,$70,1 day,2 days,3 days,-1,-1,-1,5.0,33,Pakistan,N/A,N/A,N/A,"I speak English, Arabic, Chinese, Spanish",N/A,False
Business,market-research-reports,level 2,652,$10,$20,$50,1 day,2 days,3 days,-1,-1,-1,5.0,36,Pakistan,N/A,N/A,N/A,"I speak Urdu, English",N/A,False
Business,market-research-reports,level 2,652,$140,$300,$450,1 day,2 days,2 days,-1,-1,-1,4.9,28,Kenya,N/A,N/A,N/A,I speak English,N/A,False
Business,market-research-reports,level 2,652,$10,$25,$35,1 day,1 day,1 day,-1,-1,-1,5.0,414,Pakistan,N/A,N/A,N/A,"I speak English, German, Spanish, French",N/A,False
Business,market-research-reports,level 2,652,$15,$55,$100,2 days,3 days,4 days,-1,-1,-1,4.9,615,Bangladesh,N/A,N/A,N/A,"I speak English, Bengali",N/A,False
