Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Lifestyle,life-coaching,level 2,281,$670,$670,$670,7-day delivery,7-day delivery,7-day delivery,-1,-1,-1,N/A,N/A,United Kingdom,N/A,N/A,N/A,"I speak English, German",N/A,True
Lifestyle,life-coaching,level 2,281,$45,$95,$350,14 days,14 days,30 days,-1,-1,-1,5.0,31,United States,N/A,N/A,N/A,I speak English,N/A,False
Lifestyle,life-coaching,level 2,281,$45,$85,$225,7 days,7 days,90 days,-1,-1,-1,5.0,40,Australia,N/A,N/A,N/A,I speak English,N/A,False
Lifestyle,life-coaching,level 2,281,$25,$30,$90,10 days,21 days,30 days,-1,-1,-1,5.0,69,Argentina,N/A,N/A,N/A,"I speak English, Spanish",N/A,False
Lifestyle,life-coaching,level 2,281,$75,$125,$675,1 day,1 day,30 days,-1,-1,-1,5.0,45,United States,N/A,N/A,N/A,"I speak English, Turkish",N/A,False
Lifestyle,life-coaching,level 2,281,$120,$120,$120,2-day delivery,2-day delivery,2-day delivery,-1,-1,-1,5.0,16,United States,N/A,N/A,N/A,"I speak English, Spanish, Portuguese",N/A,True
Lifestyle,life-coaching,level 2,281,$25,$40,$65,4 days,14 days,30 days,-1,-1,-1,5.0,76,India,N/A,N/A,N/A,"I speak English, Hindi, Punjabi",N/A,False
Lifestyle,life-coaching,level 2,281,$40,$125,$175,7 days,14 days,14 days,-1,-1,-1,5.0,24,United States,N/A,N/A,N/A,"I speak English, Croatian",N/A,False
Lifestyle,life-coaching,level 2,281,$60,$115,$170,7 days,14 days,21 days,-1,-1,-1,5.0,38,Mexico,N/A,N/A,N/A,"I speak English, Spanish",N/A,False
Lifestyle,life-coaching,level 2,281,$40,$40,$40,7-day delivery,7-day delivery,7-day delivery,-1,-1,-1,5.0,71,Czech Republic,N/A,N/A,N/A,"I speak English, Czech",N/A,True
Lifestyle,life-coaching,level 2,281,$35,$60,$110,7 days,7 days,7 days,-1,-1,-1,5.0,110,Italy,N/A,N/A,N/A,"I speak English, Italian, Spanish, German",N/A,False
Lifestyle,life-coaching,level 2,281,$45,$90,$195,7 days,6 days,30 days,-1,-1,-1,5.0,20,Ireland,N/A,N/A,N/A,"I speak English, Italian",N/A,False
