Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$50,$75,$100,2 days,2 days,3 days,-1,-1,-1,5.0,11,Nigeria,Jul 2019,1 hour,about 14 hours,English,N/A,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",£82.38,£123.57,£164.76,4 days,5 days,6 days,-1,-1,-1,4.9,18,United Kingdom,Aug 2015,2 hours,about 17 hours,"English, Hebrew",N/A,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$10,$20,$60,3 days,4 days,6 days,-1,-1,-1,5.0,12,Pakistan,Apr 2022,2 hours,2 days,English,1 order in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$20,$40,$60,2 days,2 days,3 days,-1,-1,-1,4.9,16,Pakistan,May 2023,1 hour,about 11 hours,English,1 order in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$30,$60,$90,1 day,2 days,3 days,2,3,3,5.0,"1,139",United States,Apr 2020,1 hour,1 day,English,N/A,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$10,$20,$30,2 days,2 days,3 days,-1,-1,-1,4.9,428,Pakistan,Nov 2020,1 hour,about 13 hours,English,4 orders in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$10,$15,$25,1 day,2 days,3 days,-1,-1,-1,5.0,"11,201",Romania,Jan 2014,1 hour,about 4 hours,English,2 orders in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$75,$180,$375,7 days,14 days,14 days,1,2,3,5.0,19,Bangladesh,Sep 2022,1 hour,about 3 hours,"English, Hindi",3 orders in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$100,$130,$190,1 day,2 days,4 days,-1,-1,-1,5.0,549,United Kingdom,May 2015,7 hours,2 days,English,1 order in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$5,$10,$20,1 day,2 days,3 days,2,2,2,4.9,195,Pakistan,Jan 2020,1 hour,2 days,"English, Urdu, Arabic",7 orders in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$20,$30,$50,3 days,4 days,5 days,-1,-1,-1,5.0,"1,101",Pakistan,Jul 2020,1 hour,about 57 minutes,"Urdu, English",9 orders in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$10,$20,$30,1 day,2 days,2 days,Unlimited,Unlimited,Unlimited,5.0,196,Pakistan,Apr 2022,1 hour,1 day,"English, Urdu",4 orders in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$10,$50,$100,1 day,3 days,6 days,-1,-1,-1,4.9,"1,689",United States,Apr 2012,2 hours,about 18 minutes,English,7 orders in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$60,$60,$60,2-day delivery,2-day delivery,2-day delivery,-1,-1,-1,5.0,33,Austria,Aug 2018,1 hour,about 7 hours,"English, German, Dutch, Indonesian",N/A,True
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",€96.72,€169.25,€241.79,3 days,4 days,5 days,5,5,5,5.0,41,Czech Republic,Sep 2022,5 hours,1 week,English,N/A,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$15,$30,$50,1 day,2 days,3 days,-1,-1,-1,5.0,31,Nigeria,Jul 2021,1 hour,1 month,English,N/A,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$10,$25,$40,2 days,3 days,4 days,Unlimited,Unlimited,Unlimited,4.9,67,Pakistan,Feb 2021,1 hour,about 19 hours,"English, Spanish, German, Italian",1 order in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$5,$25,$120,1 day,1 day,2 days,4,5,Unlimited,5.0,556,Pakistan,Dec 2020,1 hour,about 8 minutes,"English, Urdu",7 orders in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$5,$25,$125,1 day,1 day,7 days,-1,-1,-1,4.9,344,Pakistan,Oct 2020,1 hour,about 2 hours,"Urdu, English",8 orders in queue,False
Writing & Translation,articles-blogposts,level 2,"4,600+ Results",$25,$40,$55,4 days,4 days,4 days,2,2,2,4.9,295,United Kingdom,Jul 2020,6 hours,5 days,English,3 orders in queue,False
